folder,table,sheet,rows,n_columns,columns
data,field_npc_para,t0401,27,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0402,21,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0403,2,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0404,1,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0501,27,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0502,7,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0503,9,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0504,19,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0505,15,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0506,12,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0507,9,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
data,field_npc_para,t0508,10,21,id|name1|model|variation|unk3|pose|unk5|rotation|actionIcon|unk8|interactable|unk10|unk11|unk12|unk13|unk15|unk17|unk18|unk19|interactionRange|unk21
